brand,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Nissan Sunny XL,Nissan,2014,2.5815548399062984,37000,True,True,True,1,16.95,1498.0,0.0,5.0
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,Ford,2018,2.618942073174458,15000,True,True,True,1,17.0,1497.0,0.0,5.0
Nissan Micra Active XV S,Nissan,2015,2.534612089697972,80000,True,True,True,1,19.49,1198.0,0.0,5.0
Maruti Wagon R LXI Optional,Maruti,2016,2.5467609805721936,140000,True,True,True,1,20.51,998.0,0.0,5.0
Mahindra Ssangyong Rexton RX5,Mahindra,2013,2.6181364375191847,70000,False,True,True,1,12.83,2696.0,0.0,7.0
Mahindra Quanto C8,Mahindra,2013,2.534612089697972,120000,False,True,True,2,17.21,1493.0,0.0,7.0
Maruti Ritz LDi,Maruti,2010,2.5200498461606777,110000,False,True,True,2,21.1,1248.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,Hyundai,2017,2.6326670076288368,37000,False,True,True,1,19.67,1582.0,0.0,5.0
Renault KWID RXT,Renault,2016,2.5262227012804486,44000,True,True,True,1,25.17,799.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2015,2.5929553083003656,80000,False,True,True,1,20.77,1248.0,0.0,7.0
Mahindra XUV500 W4,Mahindra,2015,2.5941143287542214,125000,False,True,True,1,15.1,2179.0,0.0,7.0
Maruti Eeco 5 Seater AC BSIV,Maruti,2017,2.559079084122864,13500,True,True,True,1,15.37,1196.0,0.0,5.0
Hyundai Santro Xing GLS,Hyundai,2011,2.4860477279175486,75000,True,True,True,1,17.92,1086.0,0.0,5.0
Hyundai Accent GLE,Hyundai,2007,2.4238980612040533,120000,True,True,True,2,13.2,1495.0,0.0,5.0
Mahindra XUV500 W8 2WD,Mahindra,2012,2.579460636620031,120000,False,True,True,1,15.1,2179.0,0.0,7.0
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,Toyota,2013,2.5996358133442783,70000,False,True,True,1,12.99,2494.0,0.0,7.0
Maruti Swift Dzire VDI,Maruti,2013,2.5815548399062984,70000,False,True,True,1,23.4,1248.0,0.0,5.0
Honda Amaze S CVT Petrol BSIV,Honda,2019,2.5974796982710355,15000,True,True,False,1,19.0,1199.0,0.0,5.0
Hyundai i10 Sportz 1.2,Hyundai,2009,2.5019335857292173,53000,True,True,True,2,20.36,1197.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2014,2.5743179027663876,120000,False,True,True,2,23.4,1248.0,0.0,5.0
Maruti Ertiga SHVS ZDI Plus,Maruti,2016,2.625791914476011,70000,False,True,True,1,24.52,1248.0,0.0,7.0
Hyundai Getz 1.3 GVS,Hyundai,2008,2.4517148155804023,120000,True,True,True,2,14.2,1341.0,0.0,5.0
Hyundai i20 1.2 Magna,Hyundai,2012,2.539716459069636,100000,True,True,True,2,18.5,1197.0,0.0,5.0
Tata Indica DLS,Tata,2005,2.4181651164683835,110000,False,True,True,2,0.0,1248.0,,5.0
Maruti Swift LXI Optional-O,Maruti,2015,2.5467609805721936,100000,True,True,True,1,20.4,1197.0,0.0,5.0
Tata Indica Vista TDI LS,Tata,2013,2.4885295554686895,162500,False,True,True,1,19.4,1405.0,0.0,5.0
Hyundai i20 2015-2017 Asta 1.4 CRDi,Hyundai,2017,2.6095083856715187,39000,False,True,True,1,22.54,1396.0,0.0,5.0
Maruti Ignis 1.3 Alpha,Maruti,2017,2.5743179027663876,75000,False,True,True,1,26.8,1248.0,0.0,5.0
Tata Hexa XTA,Tata,2017,2.6488374944445736,50000,False,True,False,1,17.6,2179.0,0.0,7.0
Mahindra Marazzo M6 8Str,Mahindra,2019,2.6446044034310914,40000,False,True,True,1,17.3,1497.0,0.0,8.0
Hyundai Verna 1.6 CRDI,Hyundai,2013,2.5787485010290228,92500,False,True,True,1,22.32,1582.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2012,2.5489653144403843,158000,False,True,True,1,23.4,1248.0,0.0,5.0
Maruti Swift Dzire LDi,Maruti,2012,2.5372087016784293,120000,False,True,True,1,19.3,1248.0,0.0,5.0
Honda City i DTEC V,Honda,2015,2.60223972747565,50000,False,True,True,2,26.0,1498.0,0.0,5.0
Maruti Swift Dzire ZDi,Maruti,2012,2.544487660297609,110000,False,True,True,1,19.3,1248.0,0.0,5.0
Hyundai Xcent 1.2 CRDi E,Hyundai,2017,2.5815548399062984,2000,False,True,True,2,25.4,1186.0,0.0,5.0
Toyota Fortuner 3.0 Diesel,Toyota,2011,2.635857393873194,181000,False,True,True,2,11.5,2982.0,0.0,7.0
Tata Tiago 1.05 Revotorq XZ,Tata,2016,2.553182438920822,70000,False,True,True,1,27.28,1047.0,0.0,5.0
Nissan Sunny XL AT Special Edition,Nissan,2013,2.5467609805721936,90000,True,True,False,2,17.97,1498.0,0.0,5.0
Hyundai Elite i20 Magna Plus BSIV,Hyundai,2019,2.5893578198276077,2000,True,True,True,1,18.6,1197.0,0.0,5.0
Maruti Swift Dzire VXI,Maruti,2015,2.578029100497648,20000,True,True,True,1,20.85,1197.0,0.0,5.0
Toyota Innova 2.5 GX 7 STR,Toyota,2011,2.571202181814284,120000,False,True,True,1,12.8,2494.0,0.0,7.0
Mahindra Thar CRDe,Mahindra,2017,2.6076439998447776,35000,False,True,True,1,16.55,2498.0,0.0,6.0
Maruti Swift Dzire ZDi,Maruti,2012,2.539716459069636,193000,False,True,True,1,19.3,1248.0,0.0,5.0
Maruti Swift 1.2 DLX (Only Delhi),Maruti,2014,2.552150983859205,80000,True,True,True,1,20.4,1197.0,0.0,5.0
Datsun GO D Petrol,Datsun,2019,2.534612089697972,40000,True,True,True,1,19.02,1198.0,0.0,5.0
Hyundai i20 Asta 1.4 CRDi,Hyundai,2015,2.5743179027663876,70000,False,True,True,4,22.54,1396.0,0.0,5.0
Mahindra Scorpio LX,Mahindra,2011,2.557937923702189,122358,False,True,True,1,12.05,2179.0,0.0,9.0
Tata Sumo Gold EX BSIII,Tata,2015,2.5743179027663876,75000,False,True,True,1,14.07,2956.0,0.0,7.0
Tata Tiago Wizz 1.05 Revotorq,Tata,2017,2.5467609805721936,120000,False,True,True,1,27.28,1047.0,0.0,5.0
Tata Zest Revotron 1.2 XT,Tata,2015,2.553182438920822,40000,True,True,True,1,17.57,1193.0,0.0,5.0
Hyundai Accent GLE,Hyundai,2008,2.4555360859122586,95200,True,True,True,3,13.2,1495.0,0.0,5.0
Honda Brio Exclusive Edition,Honda,2014,2.5433238024898097,33033,True,False,True,1,19.4,1198.0,0.0,5.0
Hyundai Grand i10 AT Asta,Hyundai,2015,2.568772247402629,63063,True,False,False,1,18.9,1197.0,0.0,5.0
Tata Manza Club Class Quadrajet90 LX,Tata,2012,2.5319203323418096,60000,False,True,True,1,21.02,1248.0,0.0,5.0
Maruti Alto LX,Maruti,2005,2.4517148155804023,45000,True,True,True,2,19.7,796.0,0.0,5.0
Tata New Safari DICOR 2.2 EX 4x2,Tata,2011,2.5662564153311536,80000,False,True,True,3,11.57,2179.0,0.0,7.0
Mahindra Bolero SLE,Mahindra,2009,2.5571668309410573,170000,False,True,True,2,13.6,2523.0,0.0,7.0
Mahindra Bolero DI DX 7 Seater,Mahindra,2007,2.5059228222784604,207890,False,True,True,2,13.6,2523.0,0.0,7.0
Mercedes-Benz GL-Class 220d 4MATIC Sport,Mercedes-Benz,2018,2.730565932930207,7976,False,True,False,1,17.9,2143.0,0.0,5.0
Maruti Omni E MPI STD BS IV,Maruti,2016,2.5097116808831177,35000,True,True,True,1,16.8,796.0,0.0,8.0
Hyundai Grand i10 Sportz,Hyundai,2017,2.5662564153311536,35000,True,True,True,1,18.9,1197.0,0.0,5.0
Hyundai Grand i10 Sportz,Hyundai,2017,2.5662564153311536,35000,True,True,True,1,18.9,1197.0,0.0,5.0
Hyundai i10 Sportz AT,Hyundai,2013,2.5319203323418096,50000,True,True,False,1,16.95,1197.0,0.0,5.0
Maruti Swift VXI Deca,Maruti,2016,2.577302290276007,20000,True,True,True,1,20.4,1197.0,0.0,5.0
Hyundai i10 Sportz AT,Hyundai,2011,2.524726951178634,20000,True,True,False,1,16.95,1197.0,0.0,5.0
Maruti Swift VXI,Maruti,2012,2.5421410555021846,50000,True,True,True,2,18.6,1197.0,0.0,5.0
Maruti Swift VXI,Maruti,2012,2.5421410555021846,50000,True,True,True,2,18.6,1197.0,0.0,5.0
Mahindra Bolero 2011-2019 ZLX,Mahindra,2014,2.575825690814015,120000,False,True,True,1,15.96,2523.0,0.0,7.0
Hyundai Verna 1.6 SX VTVT (O),Hyundai,2014,2.5743179027663876,70000,True,True,True,1,17.1,1591.0,0.0,5.0
Hyundai i20 Active 1.2,Hyundai,2015,2.578029100497648,50000,True,True,True,1,17.19,1197.0,0.0,5.0
Maruti Baleno Zeta,Maruti,2019,2.5969300170092384,16500,True,True,True,1,21.01,1197.0,0.0,5.0
Hyundai i20 1.2 Asta,Hyundai,2010,2.534612089697972,70000,True,True,True,1,17.0,1197.0,0.0,5.0
Maruti Alto LXI,Maruti,2005,2.4342767273655532,99361,True,True,True,2,19.7,796.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2017,2.5941143287542214,25000,False,True,True,1,26.59,1248.0,0.0,5.0
Maruti Swift Dzire VXI,Maruti,2014,2.5588903026389467,70000,True,True,True,2,19.1,1197.0,0.0,5.0
Hyundai Grand i10 CRDi Sportz,Hyundai,2015,2.5561911967927102,80000,False,True,True,2,24.0,1120.0,0.0,5.0
Maruti Swift 1.3 VXi,Maruti,2010,2.5078410759756937,70000,True,True,True,2,0.0,1248.0,,5.0
Maruti Swift Dzire VXI,Maruti,2014,2.5571668309410573,70000,True,True,True,2,19.1,1197.0,0.0,5.0
Chevrolet Beat LS,Chevrolet,2012,2.4591825218108685,60000,True,True,True,3,18.6,1199.0,0.0,5.0
Tata Tigor 1.2 Revotron XZA,Tata,2018,2.5935372326267285,10000,True,True,False,1,20.3,1199.0,0.0,5.0
Maruti 800 Std,Maruti,2006,2.424997789316453,80000,True,True,True,1,16.1,796.0,0.0,4.0
Honda City i-DTEC VX,Honda,2017,2.6446044034310914,30000,False,True,True,1,25.6,1498.0,0.0,5.0
Honda City i-DTEC VX,Honda,2017,2.641814532840189,33000,False,True,True,1,25.6,1498.0,0.0,5.0
Maruti Ertiga VXI,Maruti,2013,2.579460636620031,90000,True,True,True,3,16.02,1373.0,0.0,7.0
Nissan Terrano XV Premium 110 PS,Nissan,2014,2.5822392825041267,80100,False,True,True,2,19.01,1461.0,0.0,5.0
Honda City i VTEC VX,Honda,2014,2.60223972747565,120000,True,True,True,1,17.4,1497.0,0.0,5.0
Mahindra Willys CJ 3B 4X4,Mahindra,1983,2.534612089697972,10000,False,True,True,3,0.0,1248.0,,5.0
Renault KWID RXL,Renault,2016,2.5133183736803275,40000,True,True,True,1,25.17,799.0,0.0,5.0
Toyota Innova 2.5 GX (Diesel) 8 Seater,Toyota,2013,2.6095083856715187,160000,False,True,True,2,12.99,2494.0,0.0,8.0
Maruti Wagon R VXI BS IV,Maruti,2017,2.559079084122864,47000,True,True,True,1,20.51,998.0,0.0,5.0
Hyundai Creta 1.4 CRDi S Plus,Hyundai,2018,2.6394951564388855,25000,False,True,True,1,21.38,1396.0,0.0,5.0
Tata Tiago 1.2 Revotron XZ,Tata,2017,2.5571668309410573,26000,True,True,True,1,23.84,1199.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2018,2.577302290276007,29000,False,True,True,1,24.0,1186.0,0.0,5.0
Maruti Baleno Zeta Automatic,Maruti,2016,2.5941143287542214,50000,True,True,False,1,21.4,1197.0,0.0,5.0
Maruti Swift ZXI ABS,Maruti,2011,2.5409388178099594,58000,True,True,True,3,16.1,1298.0,0.0,5.0
Maruti Swift Dzire VXi AT,Maruti,2012,2.560942107631475,120000,True,True,False,1,17.4,1197.0,0.0,5.0
Maruti Swift LXI Option,Maruti,2014,2.5571668309410573,50000,True,True,True,1,20.4,1197.0,0.0,5.0
Hyundai i20 1.2 Asta,Hyundai,2010,2.521641495488196,80000,True,True,True,4,17.0,1197.0,0.0,5.0
Maruti Zen LXI,Maruti,2003,2.4053350334627517,60000,True,True,True,4,17.3,993.0,0.0,5.0
Maruti Celerio LXI,Maruti,2017,2.546984450714151,36000,True,True,True,1,23.1,998.0,0.0,5.0
Toyota Innova 2.5 V Diesel 8-seater,Toyota,2007,2.557937923702189,120000,False,True,True,3,12.8,2494.0,0.0,8.0
Maruti Ritz LDi,Maruti,2011,2.495525989812908,185000,False,True,True,3,21.1,1248.0,0.0,5.0
Nissan Micra Diesel XV,Nissan,2011,2.5200498461606777,50000,False,True,True,1,23.08,1461.0,0.0,5.0
Maruti Zen LXI,Maruti,2002,2.398086149235235,100000,True,True,True,4,17.3,993.0,0.0,5.0
Hyundai Verna 1.6 SX VTVT (O),Hyundai,2013,2.5743179027663876,50000,True,True,True,2,17.1,1591.0,0.0,5.0
Maruti Zen Estilo LXI BSIII,Maruti,2007,2.4292535613892587,80000,True,True,True,2,18.2,998.0,0.0,5.0
Hyundai Santro Xing XL,Hyundai,2005,2.4292535613892587,60000,True,True,True,2,0.0,1248.0,,5.0
Maruti Alto LX,Maruti,2005,2.4292535613892587,80000,True,True,True,4,19.7,796.0,0.0,5.0
Maruti Swift Dzire ZDi,Maruti,2011,2.524726951178634,90000,False,True,True,4,19.3,1248.0,0.0,5.0
Maruti A-Star Vxi,Maruti,2010,2.46600324507219,162000,True,True,True,2,19.0,998.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2013,2.571202181814284,110000,False,True,True,3,20.77,1248.0,0.0,7.0
Maruti Swift Ldi BSIII,Maruti,2008,2.4885295554686895,120000,False,True,True,3,17.8,1248.0,0.0,5.0
Nissan Micra Diesel XV,Nissan,2011,2.527688832016328,45000,False,True,True,1,23.08,1461.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2005,2.4332967832541677,90000,True,True,True,2,18.9,998.0,0.0,5.0
Ford Figo Diesel Titanium,Ford,2010,2.4885295554686895,90000,False,True,True,2,20.0,1399.0,0.0,5.0
Mahindra XUV300 W8 Option BSIV,Mahindra,2019,2.6320102898983992,16500,True,False,True,1,17.0,1197.0,0.0,5.0
Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,2017,2.6326670076288368,67000,False,True,False,1,17.01,1582.0,0.0,5.0
Maruti Swift VXI BSIV,Maruti,2018,2.5893578198276077,52000,True,False,True,1,22.0,1197.0,0.0,5.0
Datsun GO T Option BSIV,Datsun,2016,2.5433238024898097,40000,True,False,True,1,20.63,1198.0,0.0,5.0
Hyundai Grand i10 Asta,Hyundai,2015,2.5636484355692946,40000,True,False,True,1,18.9,1197.0,0.0,5.0
Toyota Fortuner 2.8 2WD MT BSIV,Toyota,2018,2.7023086060886436,35000,False,True,True,1,14.24,2755.0,0.0,7.0
Renault KWID RXL,Renault,2018,2.5552021627661214,13000,True,False,True,1,20.71,799.0,0.0,5.0
Honda Brio 1.2 VX MT,Honda,2012,2.5409388178099594,40000,True,False,True,1,18.5,1198.0,0.0,5.0
Volkswagen Ameo 1.2 MPI Comfortline Plus,Volkswagen,2019,2.5929553083003656,10000,True,False,True,1,17.0,1198.0,0.0,5.0
Nissan Sunny XV Special Edition,Nissan,2012,2.5662564153311536,9000,True,False,True,1,16.95,1498.0,0.0,5.0
Toyota Etios Liva GD SP,Toyota,2013,2.5571668309410573,70000,False,False,True,2,23.59,1364.0,0.0,5.0
Hyundai i10 Sportz,Hyundai,2009,2.5078410759756937,60000,True,False,True,1,20.36,1197.0,0.0,5.0
Renault Duster 85PS Diesel RxL,Renault,2014,2.584253492492684,40000,False,False,True,1,20.45,1461.0,0.0,5.0
Mahindra XUV500 W8 2WD,Mahindra,2012,2.5974796982710355,93000,False,False,True,1,15.1,2179.0,0.0,7.0
Toyota Innova 2.5 V Diesel 7-seater,Toyota,2008,2.5409388178099594,80000,False,True,True,4,12.8,2494.0,0.0,7.0
Tata Indigo CS eGLX BS IV,Tata,2011,2.478082633484265,50000,True,True,True,2,15.64,1193.0,0.0,5.0
Hyundai Elantra SX AT,Hyundai,2013,2.598566149162662,68000,True,False,False,1,14.5,1797.0,0.0,5.0
Mercedes-Benz New C-Class 220 CDI AT,Mercedes-Benz,2013,2.6570211166429094,25000,False,True,False,1,14.84,2143.0,0.0,5.0
Tata Nano STD,Tata,2012,2.4039350296313464,18000,True,False,True,1,25.4,624.0,0.0,4.0
Nissan Micra Diesel XL,Nissan,2013,2.5200498461606777,120000,False,True,True,1,23.08,1461.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2005,2.4053350334627517,35000,True,True,True,1,18.9,998.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2016,2.5815548399062984,60000,False,True,True,2,26.59,1248.0,0.0,5.0
Hyundai i10 Magna,Hyundai,2010,2.4722770394194904,70000,True,True,True,4,20.36,1197.0,0.0,5.0
Renault KWID RXT,Renault,2016,2.534612089697972,30000,True,True,True,1,25.17,799.0,0.0,5.0
Volkswagen GTI 1.8 TSI,Volkswagen,2016,2.6095083856715187,70000,True,True,False,1,16.34,1798.0,0.0,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.693314931905307,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Hyundai i10 Magna,Hyundai,2010,2.478082633484265,106000,True,True,True,3,20.36,1197.0,0.0,5.0
Toyota Etios Liva Diesel TRD Sportivo,Toyota,2012,2.524726951178634,162000,False,True,True,3,0.0,1248.0,,5.0
Honda CR-V 2.4L 4WD AT,Honda,2009,2.5743179027663876,120000,True,True,False,2,11.1,2354.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2015,2.571202181814284,90000,False,True,True,1,26.59,1248.0,0.0,5.0
Hyundai Verna 1.6 SX CRDi (O),Hyundai,2014,2.579460636620031,70000,False,True,True,3,22.32,1582.0,0.0,5.0
Toyota Innova 2.5 G1 Diesel 8-seater,Toyota,2005,2.5200498461606777,240000,False,True,True,3,12.8,2494.0,0.0,8.0
Maruti SX4 Celebration Diesel,Maruti,2012,2.534612089697972,100000,False,True,True,2,21.5,1248.0,0.0,5.0
Hyundai Verna XXi ABS (Petrol),Hyundai,2009,2.544487660297609,214000,True,True,True,2,13.9,1599.0,0.0,5.0
Hyundai Verna CRDi SX,Hyundai,2009,2.544487660297609,214000,False,True,True,2,16.8,1493.0,0.0,5.0
Maruti Alto 800 VXI,Maruti,2016,2.516760082909491,50000,True,True,True,1,22.74,796.0,0.0,5.0
Honda City i-VTEC CVT V,Honda,2018,2.6316795049150894,1000,True,True,False,1,18.0,1497.0,0.0,5.0
Maruti Swift Dzire AMT VDI,Maruti,2017,2.6047489330351623,19000,False,True,False,1,28.4,1248.0,0.0,5.0
Tata Indigo LS,Tata,2012,2.4390051244073776,265000,False,True,True,2,17.0,1405.0,0.0,5.0
Maruti Alto K10 VXI,Maruti,2014,2.5078410759756937,80000,True,True,True,2,23.95,998.0,0.0,5.0
Mahindra XUV500 AT W10 AWD,Mahindra,2016,2.6440557293713876,50000,False,True,False,1,16.0,2179.0,0.0,7.0
Maruti Alto K10 LXI,Maruti,2010,2.478082633484265,80000,True,True,True,1,20.92,998.0,0.0,5.0
Hyundai EON Sportz,Hyundai,2013,2.5093412623348845,50000,True,True,True,2,21.1,814.0,0.0,5.0
Tata Tiago 1.2 Revotron XE,Tata,2018,2.5409388178099594,100000,True,True,True,1,23.84,1199.0,0.0,5.0
Maruti Eeco Smiles 5 Seater AC,Maruti,2013,2.5232004037997515,120000,True,True,True,2,15.1,1196.0,0.0,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.693314931905307,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Honda Amaze S CVT Diesel BSIV,Honda,2019,2.5996358133442783,40000,False,True,False,1,23.8,1498.0,0.0,5.0
Hyundai Creta 1.4 CRDi Base,Hyundai,2017,2.6220722727261374,45000,False,True,True,1,21.38,1396.0,0.0,5.0
Maruti Alto LXi BSIII,Maruti,2010,2.483483061484839,80000,True,True,True,2,19.7,796.0,0.0,5.0
Hyundai Xcent 1.1 CRDi S Option,Hyundai,2015,2.559079084122864,135000,False,True,True,2,24.4,1120.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,2015,2.6130914853872422,120000,False,True,True,2,12.99,2494.0,0.0,7.0
Toyota Etios Liva Diesel,Toyota,2013,2.5662564153311536,67000,False,True,True,1,23.59,1364.0,0.0,5.0
Maruti Swift Dzire ZDI Plus,Maruti,2017,2.6181364375191847,50000,False,True,True,1,28.4,1248.0,0.0,5.0
Toyota Innova 2.5 V Diesel 7-seater,Toyota,2008,2.584253492492684,134000,False,True,True,2,12.8,2494.0,0.0,7.0
Nissan Micra Diesel XV,Nissan,2011,2.521641495488196,110000,False,True,True,2,23.08,1461.0,0.0,5.0
Maruti 800 AC BSIII,Maruti,2009,2.46600324507219,40000,True,True,True,1,16.1,796.0,0.0,4.0
Maruti Swift Dzire VDI,Maruti,2013,2.5787485010290228,120000,False,True,True,2,23.4,1248.0,0.0,5.0
Volkswagen Polo 1.5 TDI Highline,Volkswagen,2015,2.577302290276007,110000,False,True,True,2,20.14,1498.0,0.0,5.0
Mahindra Verito 1.5 D2 BSIII,Mahindra,2011,2.5133183736803275,170000,False,True,True,2,21.0,1461.0,0.0,5.0
Maruti 800 AC BSIII,Maruti,2004,2.424997789316453,80000,True,True,True,2,16.1,796.0,0.0,4.0
Maruti Swift VDI Optional,Maruti,2016,2.5881162238935986,47000,False,True,True,1,25.2,1248.0,0.0,5.0
Hyundai Xcent 1.2 Kappa S Option,Hyundai,2015,2.559079084122864,93000,True,True,True,1,19.1,1197.0,0.0,5.0
Maruti 800 Std,Maruti,2010,2.4591825218108685,70000,True,True,True,2,16.1,796.0,0.0,4.0
Maruti Celerio VXI,Maruti,2014,2.539716459069636,50000,True,True,True,1,23.1,998.0,0.0,5.0
Ford Figo Diesel EXI,Ford,2015,2.53246661958253,70000,False,True,True,1,20.0,1399.0,0.0,5.0
Tata Safari DICOR 2.2 LX 4x2,Tata,2012,2.5552021627661214,80000,False,True,True,1,13.93,2179.0,0.0,7.0
Ford Figo 1.2P Titanium Plus MT,Ford,2016,2.5815548399062984,44000,True,True,True,1,18.16,1196.0,0.0,5.0
Maruti Celerio ZXI,Maruti,2014,2.5541993684595075,25000,True,True,True,1,23.1,998.0,0.0,5.0
Hyundai Creta 1.6 VTVT S,Hyundai,2016,2.6095083856715187,25000,True,True,True,1,15.29,1591.0,0.0,5.0
Maruti Swift Dzire VXI 1.2,Maruti,2019,2.5969300170092384,10000,True,True,True,1,21.21,1197.0,0.0,5.0
Tata Hexa XT,Tata,2018,2.6558796777125653,50000,False,True,True,1,17.6,2179.0,0.0,7.0
